frame_number,time_seconds,hands_detected,dom_hand_confidence,dom_hand_x,dom_hand_y,dominant_hand_velocity,dominant_hand_acceleration
740,12.542372881355933,0,0.0,,,0.0,0
750,12.711864406779661,0,0.0,,,0.0,0
760,12.88135593220339,0,0.0,,,0.0,0
770,13.05084745762712,0,0.0,,,0.0,0
780,13.220338983050848,0,0.0,,,0.0,0
790,13.389830508474576,0,0.0,,,0.0,0
800,13.559322033898304,0,0.0,,,0.0,0
810,13.728813559322035,0,0.0,,,0.0,0
820,13.898305084745763,0,0.0,,,0.0,0
830,14.067796610169491,0,0.0,,,0.0,0
840,14.23728813559322,0,0.0,,,0.0,0
850,14.40677966101695,0,0.0,,,0.0,0
860,14.576271186440678,0,0.0,,,0.0,0
870,14.745762711864407,0,0.0,,,0.0,0
880,14.915254237288135,0,0.0,,,0.0,0
890,15.084745762711865,0,0.0,,,0.0,0
900,15.254237288135593,0,0.0,,,0.0,0
910,15.423728813559322,0,0.0,,,0.0,0
920,15.59322033898305,0,0.0,,,0.0,0
930,15.76271186440678,0,0.0,,,0.0,0
940,15.932203389830509,0,0.0,,,0.0,0
950,16.10169491525424,0,0.0,,,0.0,0
960,16.271186440677965,0,0.0,,,0.0,0
970,16.440677966101696,0,0.0,,,0.0,0
980,16.610169491525422,0,0.0,,,0.0,0
990,16.779661016949152,0,0.0,,,0.0,0
1000,16.949152542372882,0,0.0,,,0.0,0
1010,17.11864406779661,0,0.0,,,0.0,0
1020,17.28813559322034,0,0.0,,,0.0,0
1030,17.45762711864407,0,0.0,,,0.0,0
1040,17.627118644067796,0,0.0,,,0.0,0
1050,17.796610169491526,0,0.0,,,0.0,0
1060,17.966101694915253,0,0.0,,,0.0,0
1070,18.135593220338983,0,0.0,,,0.0,0
1080,18.305084745762713,0,0.0,,,0.0,0
1090,18.47457627118644,0,0.0,,,0.0,0
1100,18.64406779661017,0,0.0,,,0.0,0
1110,18.8135593220339,0,0.0,,,0.0,0
1120,18.983050847457626,0,0.0,,,0.0,0
1130,19.152542372881356,0,0.0,,,0.0,0
1140,19.322033898305083,0,0.0,,,0.0,0
1150,19.491525423728813,0,0.0,,,0.0,0
1160,19.661016949152543,0,0.0,,,0.0,0
1170,19.83050847457627,0,0.0,,,0.0,0
1180,20.0,0,0.0,,,0.0,0
1190,20.16949152542373,0,0.0,,,0.0,0
1200,20.338983050847457,0,0.0,,,0.0,0
1210,20.508474576271187,0,0.0,,,0.0,0
1220,20.677966101694917,0,0.0,,,0.0,0
1230,20.847457627118644,0,0.0,,,0.0,0
1240,21.016949152542374,0,0.0,,,0.0,0
1250,21.1864406779661,0,0.0,,,0.0,0
1260,21.35593220338983,0,0.0,,,0.0,0
1270,21.52542372881356,0,0.0,,,0.0,0
1280,21.694915254237287,0,0.0,,,0.0,0
1290,21.864406779661017,0,0.0,,,0.0,0
1300,22.033898305084747,0,0.0,,,0.0,0
1310,22.203389830508474,0,0.0,,,0.0,0
1320,22.372881355932204,0,0.0,,,0.0,0
1330,22.54237288135593,0,0.0,,,0.0,0
1340,22.71186440677966,0,0.0,,,0.0,0
1350,22.88135593220339,0,0.0,,,0.0,0
1360,23.050847457627118,0,0.0,,,0.0,0
1370,23.220338983050848,0,0.0,,,0.0,0
1380,23.389830508474578,0,0.0,,,0.0,0
1390,23.559322033898304,0,0.0,,,0.0,0
1400,23.728813559322035,0,0.0,,,0.0,0
1410,23.89830508474576,0,0.0,,,0.0,0
1420,24.06779661016949,0,0.0,,,0.0,0
1430,24.23728813559322,0,0.0,,,0.0,0
1440,24.406779661016948,0,0.0,,,0.0,0
1450,24.576271186440678,0,0.0,,,0.0,0
1460,24.74576271186441,0,0.0,,,0.0,0
1470,24.915254237288135,0,0.0,,,0.0,0
1480,25.084745762711865,0,0.0,,,0.0,0
1490,25.25423728813559,0,0.0,,,0.0,0
1500,25.423728813559322,0,0.0,,,0.0,0
1510,25.593220338983052,0,0.0,,,0.0,0
1520,25.76271186440678,0,0.0,,,0.0,0
1530,25.93220338983051,0,0.0,,,0.0,0
1540,26.10169491525424,0,0.0,,,0.0,0
1550,26.271186440677965,0,0.0,,,0.0,0
1560,26.440677966101696,0,0.0,,,0.0,0
1570,26.610169491525422,0,0.0,,,0.0,0
1580,26.779661016949152,0,0.0,,,0.0,0
1590,26.949152542372882,0,0.0,,,0.0,0
1600,27.11864406779661,0,0.0,,,0.0,0
1610,27.28813559322034,0,0.0,,,0.0,0
1620,27.45762711864407,0,0.0,,,0.0,0
1630,27.627118644067796,0,0.0,,,0.0,0
1640,27.796610169491526,0,0.0,,,0.0,0
1650,27.966101694915253,0,0.0,,,0.0,0
1660,28.135593220338983,0,0.0,,,0.0,0
1670,28.305084745762713,0,0.0,,,0.0,0
1680,28.47457627118644,0,0.0,,,0.0,0
1690,28.64406779661017,0,0.0,,,0.0,0
1700,28.8135593220339,0,0.0,,,0.0,0
1710,28.983050847457626,0,0.0,,,0.0,0
1720,29.152542372881356,0,0.0,,,0.0,0
1730,29.322033898305083,0,0.0,,,0.0,0
1740,29.491525423728813,0,0.0,,,0.0,0
1750,29.661016949152543,0,0.0,,,0.0,0
1760,29.83050847457627,0,0.0,,,0.0,0
1770,30.0,0,0.0,,,0.0,0
1780,30.16949152542373,0,0.0,,,0.0,0
1790,30.338983050847457,0,0.0,,,0.0,0
1800,30.508474576271187,0,0.0,,,0.0,0
1810,30.677966101694917,0,0.0,,,0.0,0
1820,30.847457627118644,0,0.0,,,0.0,0
1830,31.016949152542374,0,0.0,,,0.0,0
1840,31.1864406779661,0,0.0,,,0.0,0
1850,31.35593220338983,0,0.0,,,0.0,0
1860,31.52542372881356,0,0.0,,,0.0,0
1870,31.694915254237287,0,0.0,,,0.0,0
1880,31.864406779661017,0,0.0,,,0.0,0
1890,32.03389830508475,0,0.0,,,0.0,0
1900,32.20338983050848,0,0.0,,,0.0,0
1910,32.3728813559322,0,0.0,,,0.0,0
1920,32.54237288135593,0,0.0,,,0.0,0
1930,32.71186440677966,0,0.0,,,0.0,0
1940,32.88135593220339,0,0.0,,,0.0,0
1950,33.05084745762712,0,0.0,,,0.0,0
1960,33.220338983050844,0,0.0,,,0.0,0
1970,33.389830508474574,0,0.0,,,0.0,0
1980,33.559322033898304,0,0.0,,,0.0,0
1990,33.728813559322035,0,0.0,,,0.0,0
2000,33.898305084745765,0,0.0,,,0.0,0
2010,34.067796610169495,0,0.0,,,0.0,0
2020,34.23728813559322,0,0.0,,,0.0,0
2030,34.40677966101695,0,0.0,,,0.0,0
2040,34.57627118644068,0,0.0,,,0.0,0
2050,34.74576271186441,0,0.0,,,0.0,0
2060,34.91525423728814,0,0.0,,,0.0,0
2070,35.08474576271186,0,0.0,,,0.0,0
2080,35.25423728813559,0,0.0,,,0.0,0
2090,35.42372881355932,0,0.0,,,0.0,0
2100,35.59322033898305,0,0.0,,,0.0,0
2110,35.76271186440678,0,0.0,,,0.0,0
2120,35.932203389830505,0,0.0,,,0.0,0
2130,36.101694915254235,0,0.0,,,0.0,0
2140,36.271186440677965,0,0.0,,,0.0,0
2150,36.440677966101696,0,0.0,,,0.0,0
2160,36.610169491525426,0,0.0,,,0.0,0
2170,36.779661016949156,0,0.0,,,0.0,0
2180,36.94915254237288,0,0.0,,,0.0,0
2190,37.11864406779661,0,0.0,,,0.0,0
2200,37.28813559322034,0,0.0,,,0.0,0
2210,37.45762711864407,0,0.0,,,0.0,0
2220,37.6271186440678,0,0.0,,,0.0,0
2230,37.79661016949152,0,0.0,,,0.0,0
2240,37.96610169491525,0,0.0,,,0.0,0
2250,38.13559322033898,0,0.0,,,0.0,0
2260,38.30508474576271,0,0.0,,,0.0,0
2270,38.47457627118644,0,0.0,,,0.0,0
2280,38.644067796610166,0,0.0,,,0.0,0
2290,38.813559322033896,0,0.0,,,0.0,0
2300,38.983050847457626,0,0.0,,,0.0,0
2310,39.152542372881356,0,0.0,,,0.0,0
2320,39.32203389830509,0,0.0,,,0.0,0
2330,39.49152542372882,0,0.0,,,0.0,0
2340,39.66101694915254,0,0.0,,,0.0,0
2350,39.83050847457627,0,0.0,,,0.0,0
2360,40.0,0,0.0,,,0.0,0
2370,40.16949152542373,0,0.0,,,0.0,0
2380,40.33898305084746,0,0.0,,,0.0,0
2390,40.50847457627118,0,0.0,,,0.0,0
2400,40.67796610169491,0,0.0,,,0.0,0
2410,40.847457627118644,0,0.0,,,0.0,0
2420,41.016949152542374,0,0.0,,,0.0,0
2430,41.186440677966104,0,0.0,,,0.0,0
2440,41.355932203389834,0,0.0,,,0.0,0
2450,41.52542372881356,0,0.0,,,0.0,0
2460,41.69491525423729,0,0.0,,,0.0,0
2470,41.86440677966102,0,0.0,,,0.0,0
2480,42.03389830508475,0,0.0,,,0.0,0
2490,42.20338983050848,0,0.0,,,0.0,0
2500,42.3728813559322,0,0.0,,,0.0,0
2510,42.54237288135593,0,0.0,,,0.0,0
2520,42.71186440677966,0,0.0,,,0.0,0
2530,42.88135593220339,0,0.0,,,0.0,0
2540,43.05084745762712,0,0.0,,,0.0,0
2550,43.220338983050844,0,0.0,,,0.0,0
2560,43.389830508474574,0,0.0,,,0.0,0
2570,43.559322033898304,0,0.0,,,0.0,0
2580,43.728813559322035,0,0.0,,,0.0,0
2590,43.898305084745765,0,0.0,,,0.0,0
2600,44.067796610169495,0,0.0,,,0.0,0
2610,44.23728813559322,0,0.0,,,0.0,0
2620,44.40677966101695,0,0.0,,,0.0,0
2630,44.57627118644068,0,0.0,,,0.0,0
2640,44.74576271186441,0,0.0,,,0.0,0
2650,44.91525423728814,0,0.0,,,0.0,0
2660,45.08474576271186,0,0.0,,,0.0,0
2670,45.25423728813559,0,0.0,,,0.0,0
2680,45.42372881355932,0,0.0,,,0.0,0
2690,45.59322033898305,0,0.0,,,0.0,0
2700,45.76271186440678,0,0.0,,,0.0,0
2710,45.932203389830505,0,0.0,,,0.0,0
2720,46.101694915254235,0,0.0,,,0.0,0
2730,46.271186440677965,0,0.0,,,0.0,0
2740,46.440677966101696,0,0.0,,,0.0,0
2750,46.610169491525426,0,0.0,,,0.0,0
2760,46.779661016949156,0,0.0,,,0.0,0
2770,46.94915254237288,0,0.0,,,0.0,0
2780,47.11864406779661,0,0.0,,,0.0,0
2790,47.28813559322034,0,0.0,,,0.0,0
2800,47.45762711864407,0,0.0,,,0.0,0
2810,47.6271186440678,0,0.0,,,0.0,0
2820,47.79661016949152,0,0.0,,,0.0,0
2830,47.96610169491525,0,0.0,,,0.0,0
2840,48.13559322033898,0,0.0,,,0.0,0
2850,48.30508474576271,1,0.9462418556213379,446.0,642.0,0.0,0
2860,48.47457627118644,1,0.9722631573677063,442.0,654.0,12.649110640673518,0
2870,48.644067796610166,1,0.9156690239906311,450.0,651.0,8.54400374531753,0
2880,48.813559322033896,0,0.0,,,0.0,0
2890,48.983050847457626,0,0.0,,,0.0,0
2900,49.152542372881356,0,0.0,,,0.0,0
2910,49.32203389830509,0,0.0,,,0.0,0
2920,49.49152542372882,0,0.0,,,0.0,0
2930,49.66101694915254,0,0.0,,,0.0,0
2940,49.83050847457627,0,0.0,,,0.0,0
2950,50.0,0,0.0,,,0.0,0
2960,50.16949152542373,0,0.0,,,0.0,0
2970,50.33898305084746,0,0.0,,,0.0,0
2980,50.50847457627118,0,0.0,,,0.0,0
2990,50.67796610169491,0,0.0,,,0.0,0
3000,50.847457627118644,0,0.0,,,0.0,0
3010,51.016949152542374,0,0.0,,,0.0,0
3020,51.186440677966104,0,0.0,,,0.0,0
3030,51.355932203389834,0,0.0,,,0.0,0
3040,51.52542372881356,0,0.0,,,0.0,0
3050,51.69491525423729,0,0.0,,,0.0,0
3060,51.86440677966102,0,0.0,,,0.0,0
3070,52.03389830508475,0,0.0,,,0.0,0
3080,52.20338983050848,0,0.0,,,0.0,0
3090,52.3728813559322,0,0.0,,,0.0,0
3100,52.54237288135593,0,0.0,,,0.0,0
3110,52.71186440677966,0,0.0,,,0.0,0
3120,52.88135593220339,0,0.0,,,0.0,0
3130,53.05084745762712,0,0.0,,,0.0,0
3140,53.220338983050844,0,0.0,,,0.0,0
3150,53.389830508474574,0,0.0,,,0.0,0
3160,53.559322033898304,0,0.0,,,0.0,0
3170,53.728813559322035,0,0.0,,,0.0,0
3180,53.898305084745765,0,0.0,,,0.0,0
3190,54.067796610169495,0,0.0,,,0.0,0
3200,54.23728813559322,0,0.0,,,0.0,0
3210,54.40677966101695,0,0.0,,,0.0,0
3220,54.57627118644068,0,0.0,,,0.0,0
3230,54.74576271186441,0,0.0,,,0.0,0
3240,54.91525423728814,0,0.0,,,0.0,0
3250,55.08474576271186,0,0.0,,,0.0,0
3260,55.25423728813559,0,0.0,,,0.0,0
3270,55.42372881355932,0,0.0,,,0.0,0
3280,55.59322033898305,0,0.0,,,0.0,0
3290,55.76271186440678,0,0.0,,,0.0,0
3300,55.932203389830505,0,0.0,,,0.0,0
3310,56.101694915254235,0,0.0,,,0.0,0
3320,56.271186440677965,0,0.0,,,0.0,0
3330,56.440677966101696,0,0.0,,,0.0,0
3340,56.610169491525426,0,0.0,,,0.0,0
3350,56.779661016949156,0,0.0,,,0.0,0
3360,56.94915254237288,0,0.0,,,0.0,0
3370,57.11864406779661,0,0.0,,,0.0,0
3380,57.28813559322034,0,0.0,,,0.0,0
3390,57.45762711864407,0,0.0,,,0.0,0
3400,57.6271186440678,0,0.0,,,0.0,0
3410,57.79661016949152,0,0.0,,,0.0,0
3420,57.96610169491525,0,0.0,,,0.0,0
3430,58.13559322033898,0,0.0,,,0.0,0
3440,58.30508474576271,0,0.0,,,0.0,0
3450,58.47457627118644,0,0.0,,,0.0,0
3460,58.644067796610166,0,0.0,,,0.0,0
3470,58.813559322033896,0,0.0,,,0.0,0
3480,58.983050847457626,0,0.0,,,0.0,0
3490,59.152542372881356,0,0.0,,,0.0,0
3500,59.32203389830509,0,0.0,,,0.0,0
3510,59.49152542372882,0,0.0,,,0.0,0
3520,59.66101694915254,0,0.0,,,0.0,0
3530,59.83050847457627,0,0.0,,,0.0,0
3540,60.0,0,0.0,,,0.0,0
3550,60.16949152542373,0,0.0,,,0.0,0
3560,60.33898305084746,0,0.0,,,0.0,0
3570,60.50847457627118,0,0.0,,,0.0,0
3580,60.67796610169491,0,0.0,,,0.0,0
3590,60.847457627118644,0,0.0,,,0.0,0
3600,61.016949152542374,0,0.0,,,0.0,0
3610,61.186440677966104,0,0.0,,,0.0,0
3620,61.355932203389834,0,0.0,,,0.0,0
3630,61.52542372881356,0,0.0,,,0.0,0
3640,61.69491525423729,0,0.0,,,0.0,0
3650,61.86440677966102,0,0.0,,,0.0,0
3660,62.03389830508475,0,0.0,,,0.0,0
3670,62.20338983050848,0,0.0,,,0.0,0
3680,62.3728813559322,0,0.0,,,0.0,0
3690,62.54237288135593,0,0.0,,,0.0,0
3700,62.71186440677966,0,0.0,,,0.0,0
3710,62.88135593220339,0,0.0,,,0.0,0
3720,63.05084745762712,0,0.0,,,0.0,0
3730,63.220338983050844,0,0.0,,,0.0,0
3740,63.389830508474574,0,0.0,,,0.0,0
3750,63.559322033898304,0,0.0,,,0.0,0
3760,63.728813559322035,0,0.0,,,0.0,0
3770,63.898305084745765,0,0.0,,,0.0,0
3780,64.0677966101695,0,0.0,,,0.0,0
3790,64.23728813559322,0,0.0,,,0.0,0
3800,64.40677966101696,0,0.0,,,0.0,0
3810,64.57627118644068,0,0.0,,,0.0,0
3820,64.7457627118644,0,0.0,,,0.0,0
3830,64.91525423728814,0,0.0,,,0.0,0
3840,65.08474576271186,0,0.0,,,0.0,0
3850,65.2542372881356,0,0.0,,,0.0,0
3860,65.42372881355932,0,0.0,,,0.0,0
3870,65.59322033898304,0,0.0,,,0.0,0
3880,65.76271186440678,0,0.0,,,0.0,0
3890,65.9322033898305,0,0.0,,,0.0,0
3900,66.10169491525424,0,0.0,,,0.0,0
3910,66.27118644067797,0,0.0,,,0.0,0
3920,66.44067796610169,0,0.0,,,0.0,0
3930,66.61016949152543,0,0.0,,,0.0,0
3940,66.77966101694915,0,0.0,,,0.0,0
3950,66.94915254237289,0,0.0,,,0.0,0
3960,67.11864406779661,0,0.0,,,0.0,0
3970,67.28813559322033,0,0.0,,,0.0,0
3980,67.45762711864407,0,0.0,,,0.0,0
3990,67.62711864406779,0,0.0,,,0.0,0
4000,67.79661016949153,0,0.0,,,0.0,0
4010,67.96610169491525,0,0.0,,,0.0,0
4020,68.13559322033899,0,0.0,,,0.0,0
4030,68.30508474576271,0,0.0,,,0.0,0
4040,68.47457627118644,0,0.0,,,0.0,0
4050,68.64406779661017,0,0.0,,,0.0,0
4060,68.8135593220339,0,0.0,,,0.0,0
4070,68.98305084745763,0,0.0,,,0.0,0
4080,69.15254237288136,0,0.0,,,0.0,0
4090,69.32203389830508,0,0.0,,,0.0,0
4100,69.49152542372882,0,0.0,,,0.0,0
4110,69.66101694915254,0,0.0,,,0.0,0
4120,69.83050847457628,0,0.0,,,0.0,0
4130,70.0,0,0.0,,,0.0,0
4140,70.16949152542372,0,0.0,,,0.0,0
4150,70.33898305084746,0,0.0,,,0.0,0
4160,70.50847457627118,0,0.0,,,0.0,0
4170,70.67796610169492,0,0.0,,,0.0,0
4180,70.84745762711864,0,0.0,,,0.0,0
4190,71.01694915254237,0,0.0,,,0.0,0
4200,71.1864406779661,0,0.0,,,0.0,0
4210,71.35593220338983,0,0.0,,,0.0,0
4220,71.52542372881356,0,0.0,,,0.0,0
4230,71.69491525423729,0,0.0,,,0.0,0
4240,71.86440677966101,0,0.0,,,0.0,0
4250,72.03389830508475,0,0.0,,,0.0,0
4260,72.20338983050847,0,0.0,,,0.0,0
4270,72.37288135593221,0,0.0,,,0.0,0
4280,72.54237288135593,0,0.0,,,0.0,0
4290,72.71186440677967,0,0.0,,,0.0,0
4300,72.88135593220339,0,0.0,,,0.0,0
4310,73.05084745762711,0,0.0,,,0.0,0
4320,73.22033898305085,0,0.0,,,0.0,0
4330,73.38983050847457,0,0.0,,,0.0,0
4340,73.55932203389831,0,0.0,,,0.0,0
4350,73.72881355932203,0,0.0,,,0.0,0
4360,73.89830508474576,0,0.0,,,0.0,0
4370,74.0677966101695,0,0.0,,,0.0,0
4380,74.23728813559322,0,0.0,,,0.0,0
4390,74.40677966101696,0,0.0,,,0.0,0
4400,74.57627118644068,0,0.0,,,0.0,0
4410,74.7457627118644,0,0.0,,,0.0,0
4420,74.91525423728814,0,0.0,,,0.0,0
4430,75.08474576271186,0,0.0,,,0.0,0
4440,75.2542372881356,0,0.0,,,0.0,0
4450,75.42372881355932,0,0.0,,,0.0,0
4460,75.59322033898304,0,0.0,,,0.0,0
4470,75.76271186440678,0,0.0,,,0.0,0
4480,75.9322033898305,0,0.0,,,0.0,0
4490,76.10169491525424,0,0.0,,,0.0,0
4500,76.27118644067797,0,0.0,,,0.0,0
4510,76.44067796610169,0,0.0,,,0.0,0
4520,76.61016949152543,0,0.0,,,0.0,0
4530,76.77966101694915,0,0.0,,,0.0,0
4540,76.94915254237289,0,0.0,,,0.0,0
4550,77.11864406779661,0,0.0,,,0.0,0
4560,77.28813559322033,0,0.0,,,0.0,0
4570,77.45762711864407,0,0.0,,,0.0,0
4580,77.62711864406779,0,0.0,,,0.0,0
4590,77.79661016949153,0,0.0,,,0.0,0
4600,77.96610169491525,0,0.0,,,0.0,0
4610,78.13559322033899,0,0.0,,,0.0,0
4620,78.30508474576271,0,0.0,,,0.0,0
4630,78.47457627118644,0,0.0,,,0.0,0
4640,78.64406779661017,0,0.0,,,0.0,0
4650,78.8135593220339,0,0.0,,,0.0,0
4660,78.98305084745763,0,0.0,,,0.0,0
4670,79.15254237288136,0,0.0,,,0.0,0
4680,79.32203389830508,0,0.0,,,0.0,0
4690,79.49152542372882,0,0.0,,,0.0,0
4700,79.66101694915254,0,0.0,,,0.0,0
4710,79.83050847457628,0,0.0,,,0.0,0
4720,80.0,0,0.0,,,0.0,0
4730,80.16949152542372,0,0.0,,,0.0,0
4740,80.33898305084746,0,0.0,,,0.0,0
4750,80.50847457627118,0,0.0,,,0.0,0
4760,80.67796610169492,0,0.0,,,0.0,0
4770,80.84745762711864,0,0.0,,,0.0,0
4780,81.01694915254237,0,0.0,,,0.0,0
4790,81.1864406779661,0,0.0,,,0.0,0
4800,81.35593220338983,0,0.0,,,0.0,0
4810,81.52542372881356,0,0.0,,,0.0,0
4820,81.69491525423729,0,0.0,,,0.0,0
4830,81.86440677966101,0,0.0,,,0.0,0
4840,82.03389830508475,0,0.0,,,0.0,0
4850,82.20338983050847,0,0.0,,,0.0,0
4860,82.37288135593221,0,0.0,,,0.0,0
4870,82.54237288135593,0,0.0,,,0.0,0
4880,82.71186440677967,0,0.0,,,0.0,0
4890,82.88135593220339,0,0.0,,,0.0,0
4900,83.05084745762711,0,0.0,,,0.0,0
4910,83.22033898305085,0,0.0,,,0.0,0
4920,83.38983050847457,0,0.0,,,0.0,0
4930,83.55932203389831,0,0.0,,,0.0,0
4940,83.72881355932203,0,0.0,,,0.0,0
4950,83.89830508474576,0,0.0,,,0.0,0
4960,84.0677966101695,0,0.0,,,0.0,0
4970,84.23728813559322,0,0.0,,,0.0,0
4980,84.40677966101696,0,0.0,,,0.0,0
4990,84.57627118644068,0,0.0,,,0.0,0
5000,84.7457627118644,0,0.0,,,0.0,0
5010,84.91525423728814,0,0.0,,,0.0,0
5020,85.08474576271186,0,0.0,,,0.0,0
5030,85.2542372881356,0,0.0,,,0.0,0
5040,85.42372881355932,0,0.0,,,0.0,0
5050,85.59322033898304,0,0.0,,,0.0,0
5060,85.76271186440678,0,0.0,,,0.0,0
5070,85.9322033898305,0,0.0,,,0.0,0
5080,86.10169491525424,0,0.0,,,0.0,0
5090,86.27118644067797,0,0.0,,,0.0,0
5100,86.44067796610169,0,0.0,,,0.0,0
5110,86.61016949152543,0,0.0,,,0.0,0
5120,86.77966101694915,0,0.0,,,0.0,0
5130,86.94915254237289,0,0.0,,,0.0,0
5140,87.11864406779661,0,0.0,,,0.0,0
5150,87.28813559322033,0,0.0,,,0.0,0
5160,87.45762711864407,0,0.0,,,0.0,0
5170,87.62711864406779,0,0.0,,,0.0,0
5180,87.79661016949153,0,0.0,,,0.0,0
5190,87.96610169491525,0,0.0,,,0.0,0
5200,88.13559322033899,0,0.0,,,0.0,0
5210,88.30508474576271,0,0.0,,,0.0,0
5220,88.47457627118644,0,0.0,,,0.0,0
5230,88.64406779661017,1,0.5994759798049927,669.0,785.0,0.0,0
5240,88.8135593220339,0,0.0,,,0.0,0
5250,88.98305084745763,0,0.0,,,0.0,0
5260,89.15254237288136,1,0.5351395010948181,658.0,755.0,0.0,0
5270,89.32203389830508,0,0.0,,,0.0,0
5280,89.49152542372882,0,0.0,,,0.0,0
5290,89.66101694915254,0,0.0,,,0.0,0
5300,89.83050847457628,0,0.0,,,0.0,0
5310,90.0,0,0.0,,,0.0,0
5320,90.16949152542372,0,0.0,,,0.0,0
5330,90.33898305084746,0,0.0,,,0.0,0
5340,90.50847457627118,1,0.9288856387138367,747.0,733.0,0.0,0
5350,90.67796610169492,0,0.0,,,0.0,0
5360,90.84745762711864,0,0.0,,,0.0,0
5370,91.01694915254237,0,0.0,,,0.0,0
5380,91.1864406779661,0,0.0,,,0.0,0
5390,91.35593220338983,0,0.0,,,0.0,0
5400,91.52542372881356,0,0.0,,,0.0,0
5410,91.69491525423729,0,0.0,,,0.0,0
5420,91.86440677966101,0,0.0,,,0.0,0
5430,92.03389830508475,0,0.0,,,0.0,0
5440,92.20338983050847,0,0.0,,,0.0,0
5450,92.37288135593221,0,0.0,,,0.0,0
5460,92.54237288135593,0,0.0,,,0.0,0
5470,92.71186440677967,0,0.0,,,0.0,0
5480,92.88135593220339,0,0.0,,,0.0,0
5490,93.05084745762711,0,0.0,,,0.0,0
5500,93.22033898305085,0,0.0,,,0.0,0
5510,93.38983050847457,0,0.0,,,0.0,0
5520,93.55932203389831,0,0.0,,,0.0,0
5530,93.72881355932203,0,0.0,,,0.0,0
5540,93.89830508474576,0,0.0,,,0.0,0
5550,94.0677966101695,0,0.0,,,0.0,0
