time_seconds,hand_x,hand_y,velocity,pipette_angle,hands_detected,operator_type
29.0,1058.0264125313124,580.7131137742283,4.668574262318591,33.511294734234866,1,Novice
30.0,1122.6244871394356,571.5803734798857,52.192371478509735,19.589937235720143,1,Novice
31.0,1132.0999440360883,583.9595016230428,12.471461104073514,30.228527539043185,1,Novice
32.0,1135.152262251533,581.4647608675856,3.1537028826723708,18.101550347932253,1,Novice
33.0,1102.8008236756498,589.3364748291991,26.63626951204827,36.60427849580003,1,Novice
34.0,1148.0970375384536,603.7843214916563,38.03566548164383,18.72539604235895,1,Novice
35.0,1172.3466382352044,628.6767757281524,27.801322695070844,-9.732984324456961,1,Novice
36.0,1199.9097459374052,635.6088683634346,22.737159921253195,39.198777205245364,1,Novice
37.0,1195.815472015948,656.2671682561676,16.848091802257336,-0.7921790162018674,0,Novice
38.0,1254.8826007128334,689.0980210210593,54.06242664632464,35.884303504065244,1,Novice
39.0,1264.5420299882544,647.7339414106746,33.981563527923576,13.495951975994632,0,Novice
40.0,1322.3613698786007,695.544432293008,60.02089824727426,34.60018308662845,1,Novice
41.0,1289.8313395893772,665.5240167199345,35.412343355821754,33.91281024777942,1,Novice
42.0,1340.7479346136859,712.6257662497085,55.48952741631895,22.169049571922855,1,Novice
43.0,1236.917531492544,672.668431531896,89.00279981232102,23.475588627118846,1,Novice
44.0,1273.2838410956779,652.3829990755542,33.313130087380706,22.043810286542765,0,Novice
45.0,1183.5210886528002,635.4758507579301,73.07290995866734,-18.563745938017966,0,Novice
46.0,1124.2487271913033,592.7235880923513,58.46554566237585,16.972170314970036,0,Novice
47.0,1121.050946214695,570.5130095000372,17.951679223154002,-3.601069601198251,1,Novice
48.0,1058.2787623755084,594.1852718841224,53.66994284518869,17.853119062427716,1,Novice
49.0,977.6421406886435,545.2117055584788,75.47471080873768,-4.04904243972026,1,Novice
50.0,984.2635837678318,548.5262675236327,5.923773363485182,-4.749199020434585,1,Novice
51.0,977.6542858624223,569.2359840537788,17.391035438964916,41.74890836256503,1,Novice
52.0,1044.1307144690861,564.3048430882513,53.327256589590434,32.82412313540316,0,Novice
53.0,1031.9967954425267,563.3848207444513,9.734998537029298,14.930956917597426,0,Novice
54.0,1085.7277348791079,576.9824827336402,44.339853057472574,18.079477504150397,1,Novice
55.0,1128.779143564697,565.5236147182507,35.64024193864226,10.86806623761652,1,Novice
56.0,1080.1147294186753,592.8939377837189,44.66665719399112,24.497939599658714,1,Novice
57.0,1100.169111723862,579.9672221648361,19.08764167868292,3.7324272241865835,1,Novice
58.0,1087.9721989498453,596.9794001834375,16.746178208124864,31.562337714465958,1,Novice
59.0,1148.9448978399846,620.4556637112279,52.26887385309989,10.781885983098153,0,Novice
60.0,1178.0447893290861,621.2116680814854,23.28776815116925,8.002550069479518,1,Novice
61.0,1226.87334606914,615.6671898114898,39.31386884123716,15.361883641414044,1,Novice
62.0,1240.7277843769516,623.2616453632744,12.639524445560097,5.1475528345731565,1,Novice
63.0,1239.8994290666506,643.9308192113604,16.54861289814959,20.478039158274715,1,Novice
64.0,1298.9721840423717,675.6201029291404,53.62865552201765,6.04395684477667,0,Novice
65.0,1309.7299351081404,672.2922721963288,9.008570688113993,22.808726713647268,1,Novice
66.0,1304.0061300813422,677.7845551470542,6.346129075050586,35.266775648524614,0,Novice
67.0,1317.6691002970842,674.1425418346942,11.312040058872809,3.0113052198637718,1,Novice
68.0,1313.262553970768,653.1907128060145,17.128162356502692,12.823742378413812,1,Novice
69.0,1223.8696033508688,686.8352081594576,76.41173391827031,22.68884521725703,1,Novice
70.0,1184.6305583740925,618.9619413695294,62.71960711829111,7.7357107503098845,1,Novice
71.0,1151.04809791742,612.3937241245674,27.37500323259593,22.738676013777752,1,Novice
72.0,1083.2825948876339,582.4660670272206,59.263900973007516,24.256647677529,1,Novice
73.0,1108.7008054458522,575.9751695970538,20.987114941214656,33.0543629382384,1,Novice
74.0,968.1553194600091,583.8993561440885,112.61495847619261,4.900165898584801,1,Novice
75.0,972.2214181022114,527.7365371036834,45.04785296181586,-0.712920670507911,0,Novice
76.0,971.3376182262772,560.7755647385317,26.440677138402858,9.873710173937603,0,Novice
77.0,1015.0616334502109,529.1843549048784,43.154005485890735,-1.129205659118334,1,Novice
78.0,1085.7447992920934,563.0561526045446,62.70391943265133,24.408303400791617,0,Novice
79.0,1109.9114347296486,600.4549593274514,35.621988828646046,-4.362521669606856,1,Novice
80.0,1089.9798091103437,606.5310378298103,16.669750900021686,53.88360697087814,1,Novice
81.0,1096.9711490027264,560.1327906111369,37.537617854784195,36.59879769289584,1,Novice
82.0,1101.508036679557,596.3622000284205,29.209899215353257,15.209596160005237,0,Novice
83.0,1114.0786003734065,591.753893211865,10.710908482003163,29.456574883299602,1,Novice
84.0,1172.8713208985723,611.7039036846414,49.66825564636884,-12.280031071846526,1,Novice
85.0,1159.8007004409676,634.5658185120107,21.0676361270364,57.05622218999263,1,Novice
86.0,1207.286844672418,596.320989843274,48.777705162066894,5.163089796658507,1,Novice
87.0,1238.567058275429,656.2692593234576,54.09471265382571,12.991709768344009,1,Novice
88.0,1257.0690892582838,677.6005426304466,22.589892224813113,-15.932221453140613,1,Novice
89.0,1269.8854616468034,682.0506632878012,10.853584847522988,23.104788412348245,1,Novice
90.0,1278.660812576653,696.5134461343813,13.533457718926815,-3.4390692846184834,0,Novice
91.0,1349.061193910798,674.0822983605193,59.110040202704674,16.694262692767154,0,Novice
92.0,1294.8039573602446,678.6397529137352,43.558645415906796,5.928759451257697,0,Novice
93.0,1289.2666311826983,662.9914196343406,13.27933288973923,-2.9623989155057266,1,Novice
94.0,1248.4249475738195,673.5494391275066,33.74743743161154,1.593974970623048,1,Novice
95.0,1204.020277602409,611.7053531897908,60.90761886393642,18.763133901425356,1,Novice
96.0,1166.5700199698385,634.9978786280589,35.28229958980119,-6.358182881147076,1,Novice
97.0,1116.603227446926,605.9654759784931,46.231146270949765,2.5198054829403826,0,Novice
98.0,1057.7371196174358,596.5182303700224,47.69549480161786,26.054556354407964,1,Novice
99.0,1045.1369364187358,544.7513525861624,42.62261748606173,58.374664581238555,0,Novice
100.0,981.5625079158955,538.6205264318808,51.095487010399836,22.95981365921675,1,Novice
101.0,987.406538959428,525.4155089538874,11.552320921633195,-0.2876940362881246,0,Novice
102.0,1014.3042118096921,544.0437606725053,26.174755066385956,8.881430498794817,1,Novice
103.0,1040.7229114098811,552.4290178595496,22.174006067038498,15.526483435876305,1,Novice
104.0,1071.0218322537398,573.5022342876256,29.5253659613771,9.17625082273821,1,Novice
105.0,1111.935098368776,564.1640022033387,33.5723497911935,30.05096944561555,1,Novice
106.0,1081.0896370450935,595.7906283316885,35.34231199711267,18.624558050237077,1,Novice
107.0,1094.051237658598,607.1924766436789,13.810262512057083,30.13087308183117,1,Novice
108.0,1127.8387277736342,606.3748610699691,27.03790504902383,9.759270161706176,1,Novice
109.0,1178.2138464084178,605.0446270110948,40.3141432263758,37.09167032868761,0,Novice
110.0,1165.1769325583412,637.2805747029144,27.817892904520818,12.225240261974236,1,Novice
111.0,1213.5236046119269,633.6693817095259,38.78508095434607,-1.1864978189665294,1,Novice
112.0,1257.8291593391189,646.6040910425611,36.924042120780335,51.28867301737036,1,Novice
113.0,1257.3221394177824,663.6728957466815,13.661066739678251,-15.416295782685282,1,Novice
114.0,1264.6414554353642,677.908032898449,12.805286825554141,2.68768791158454,1,Novice
115.0,1337.9352035479699,697.1194930460188,60.61579312830349,4.549535802826757,1,Novice
116.0,1310.6212685279786,687.4117235013493,23.19023016094448,56.80510455094272,1,Novice
117.0,1316.617340568127,701.9962660558269,12.615210157495243,45.114314735775196,1,Novice
118.0,1298.8514432844615,674.6901622108484,26.061470883880745,39.89880239403663,1,Novice
119.0,1246.4956318822024,667.6790358583725,42.25853290643632,9.489022293727803,1,Novice
120.0,1173.1894335827938,642.6916886589391,61.958263263857205,55.43630006402959,1,Novice
121.0,1103.4405889406194,627.7205393571389,57.06998729467515,21.139200064016187,1,Novice
122.0,1113.2068610912536,611.9607380125833,14.832427397080728,31.287722838385374,1,Novice
123.0,1045.4323962899418,584.9447493603845,58.368439263478564,17.994923018436783,1,Novice
124.0,1035.14574357749,582.6203143726601,8.436804021950447,14.175557144612474,1,Novice
125.0,959.4165460154688,542.229114091673,68.66200310984915,10.803688767893679,1,Novice
126.0,1012.2182228946887,525.9871677558052,44.19460891672463,11.50600010968063,1,Novice
127.0,1013.5384851464595,581.3691272885881,44.318155442512705,25.141527477967983,0,Novice
128.0,1069.5040108336952,575.9082204423985,44.98505756559726,21.119996646256467,1,Novice
129.0,1049.8833518933875,579.2014362713414,15.916090529983876,14.475477163271934,1,Novice
130.0,1098.2016920750013,595.2966224450754,40.74283851376733,40.15873321164757,1,Novice
131.0,1093.8130663041024,573.5884256804063,17.717893200817525,-34.44588447901218,1,Novice
132.0,1068.702694446327,609.5488749596273,35.08786399608096,23.498120798686585,1,Novice
133.0,1115.337923104472,599.1809992059071,38.21905199989805,26.962311777649656,1,Novice
134.0,1149.9552376705165,592.921057072632,28.143010139231873,34.11604780425283,0,Novice
135.0,1151.4853684377028,607.2482913173776,11.526968483163316,13.918809315777315,1,Novice
136.0,1188.8699645567453,642.5323666188875,41.12477790814914,18.465334456399294,1,Novice
137.0,1214.0856467295878,677.943850105514,34.77749884200805,31.432473055245357,1,Novice
138.0,1277.2096873845298,676.2670861279847,50.517045335882386,39.85277340466967,0,Novice
139.0,1280.9401552838706,700.8951584381945,19.927200890680965,9.991066913687197,1,Novice
140.0,1305.6398873775775,689.4998173735321,21.761331775140953,19.449596385459337,1,Novice
141.0,1313.3994907949855,701.2291686486935,11.25100177674024,42.976232739145956,1,Novice
142.0,1322.7381615800598,682.3979955448864,16.815685106424663,-20.400451264647522,1,Novice
143.0,1276.0067922781475,690.2384473144333,37.9076229655814,3.4997900030902453,1,Novice
144.0,1254.3047316778247,653.7063820028341,33.99361097835682,39.43059964338272,0,Novice
145.0,1161.5895719397643,636.6829424638681,75.41203443054813,33.20896389347172,1,Novice
146.0,1159.1371826431837,648.8866695427165,9.958157833720051,23.70742018211157,1,Novice
147.0,1076.0408407531868,593.1748599547108,80.03522329802333,7.5233854481813305,1,Novice
148.0,1045.5452621028257,601.692885430904,25.330292697665314,0.3030250169096753,1,Novice
149.0,1005.967836657494,545.4827750500438,54.99643109240764,5.146406345960436,1,Novice
150.0,971.1739056584364,533.5257836793448,29.43290432974522,40.80013701364488,1,Novice
151.0,965.5122545328409,535.7156270835816,4.856316800409885,4.525955180744228,1,Novice
152.0,1054.6808390884523,566.1473475463914,75.37480144229775,16.69038273732763,1,Novice
153.0,1052.155201109051,566.0017002270073,2.0238672438103795,2.4382059189708993,1,Novice
154.0,1085.842976842376,584.4837751360399,30.739715827463517,29.046233834983784,0,Novice
155.0,1115.8433765641464,591.8375214444441,24.710827660562064,6.021228660892646,1,Novice
156.0,1127.3759667661109,590.3696695360117,9.300502386139296,13.373435164093095,1,Novice
157.0,1090.4412232889472,580.2012337455861,30.64712566905176,-13.056368884047096,1,Novice
158.0,1083.752959463539,629.095740523345,39.47986355428148,-11.889470603415663,0,Novice
159.0,1167.2550918390536,596.7188720779322,71.6474377896189,15.127886555358439,1,Novice
160.0,1171.0297696787247,613.1433097460305,13.482085191994248,-7.085952586629368,1,Novice
161.0,1234.1842775608156,613.9486320383318,50.52771380427853,50.084777322241706,1,Novice
162.0,1232.2895211763755,648.2635545189625,27.493755004167124,-19.35871853520416,1,Novice
163.0,1273.2034392808491,661.6691856897382,34.44331823035824,1.6637450222649317,1,Novice
164.0,1248.1691558002249,672.6487813123877,21.868945937838465,15.278347787792507,0,Novice
165.0,1290.5567556411336,691.273272744905,37.039052267727705,8.914451036736924,0,Novice
166.0,1338.6835407304065,662.1691960922835,44.99411318530089,-3.402424277731985,1,Novice
167.0,1293.995545292002,681.156912739464,38.84368938009047,-0.9654639915878018,1,Novice
168.0,1279.0340447584024,691.8420106256839,14.708208648071299,-1.5109012916539761,1,Novice
169.0,1236.5291116487722,666.6528436115271,39.52650532305608,10.221305086332286,0,Novice
170.0,1180.8178724586978,643.678789526687,48.2098700811315,47.532151491957066,1,Novice
171.0,1162.2226192842209,608.2832072042066,31.986303954740404,16.29895494263683,1,Novice
172.0,1115.6271623961302,600.837964299641,37.74922087264128,34.71500815645874,1,Novice
173.0,1074.2425381429782,576.7772815987685,38.29655714327662,23.44960576380236,1,Novice
174.0,1014.2915597699086,559.3503002931435,49.94601556282052,33.564373299703675,1,Novice
175.0,958.0757547591884,544.142886851611,46.58914659246739,-31.666071709893103,1,Novice
176.0,1000.736149384498,530.0069614092159,35.95315759329166,9.925699647529509,1,Novice
177.0,1048.6726721763575,530.2453913512032,38.349692598187644,36.78559038584523,1,Novice
178.0,1036.3037578052222,568.4916948677616,32.157311085610935,5.471069620844439,1,Novice
179.0,1088.247119381719,605.218760443862,50.89276668571509,44.37455274782687,1,Novice
180.0,1072.8341702354978,581.8768939457647,22.3771559658362,39.731502562796024,1,Novice
181.0,1067.4633302440147,590.505951582564,8.131186694728127,7.181154731208959,1,Novice
182.0,1115.4336716900007,615.45273187474,43.25548662828764,6.613941349227387,1,Novice
183.0,1125.7460285512022,613.3710687377447,8.416289936020842,-1.8934307059078144,0,Novice
184.0,1161.6767416307812,603.0360288479174,29.910043176766944,4.506762802270037,1,Novice
185.0,1148.487451730826,627.7333701060023,22.39880044335754,-5.543151069481922,1,Novice
186.0,1173.491292990426,657.389979829381,31.032438027535747,22.146853007216762,1,Novice
187.0,1226.7587579592634,669.1228385841827,43.63545566635609,-9.267441555773893,1,Novice
188.0,1247.0623779840187,667.6349459157492,16.286452003108234,25.062216936503695,1,Novice
189.0,1287.5203104800273,675.945960778492,33.042201087945216,25.46797828167081,1,Novice
190.0,1301.346809732068,696.2792962955283,19.671162484246686,-12.68674008639871,1,Novice
191.0,1291.476734730336,670.649034736655,21.97203587276991,40.83031010547232,1,Novice
192.0,1334.8565378665367,701.6346878222736,42.64771425361286,23.560154906920367,0,Novice
193.0,1287.9844988387113,706.6422781207006,37.71101910665698,27.49496702408115,0,Novice
194.0,1234.6446896255031,681.1632515198237,47.290192088793276,2.355579974287128,0,Novice
195.0,1196.8448150318497,623.6039879987777,55.089160233969146,25.372985307885312,1,Novice
196.0,1183.6274705020835,635.8513735459853,14.41547277971537,33.773224162034424,0,Novice
197.0,1097.5795793798088,611.6347401525431,71.51250475044247,13.356526683255378,1,Novice
198.0,1045.259264653375,593.2663845609527,44.360788596865596,48.36537432080602,1,Novice
199.0,958.8450953609874,543.6831786608865,79.70306076661016,15.734410581882296,1,Novice
200.0,979.5851948857393,536.0055113884973,17.692453587531634,34.01309667420791,1,Novice
201.0,994.1508458977748,528.451429406153,13.126397074606984,19.883480120977584,0,Novice
202.0,1056.957339914042,579.0484742994828,64.52145884303872,24.75869221428113,1,Novice
203.0,1045.9862956324935,563.5248662901868,15.207287058596158,-12.85553779391287,1,Novice
204.0,1100.592087228394,611.7195272027028,58.26569661836953,21.18422897025605,1,Novice
205.0,1129.0752051162272,624.7488426783457,25.057387782461717,2.7504149790455674,0,Novice
206.0,1091.5529734187617,576.8898107120193,48.65160922189281,0.8933615703718711,1,Novice
207.0,1086.221177638933,597.0681703943917,16.69671576250111,44.06838640776631,0,Novice
208.0,1126.8454043294207,594.2354486911148,32.57829566025421,11.437162532294185,1,Novice
209.0,1166.185172562466,629.7172576834346,42.38170272367782,-1.7216971829249452,1,Novice
210.0,1146.15341848093,613.7817808869155,20.477665371861665,9.014472864852088,1,Novice
211.0,1219.7362052157944,629.1828477249293,60.1418023722868,-6.674170482031897,1,Novice
212.0,1214.0358784728369,666.2965988424063,30.039166401073146,38.89807446993783,1,Novice
213.0,1230.8766652721872,658.5080564086757,14.843686728318032,3.405320930558082,1,Novice
214.0,1289.9062138494296,667.4855480441048,47.76665254369644,23.82166556572782,1,Novice
215.0,1325.6631131202635,680.8979683968421,30.551714742664956,37.60177857017209,1,Novice
216.0,1338.1723898689183,687.9880592400676,11.503081825378892,6.66412197975451,1,Novice
217.0,1323.4254027341071,701.9363832477251,16.238805319148433,23.867040537879767,1,Novice
218.0,1274.1158666117851,647.1442152215058,58.97043071702715,-2.1681009150738326,1,Novice
219.0,1247.2151150932766,661.1566135539979,24.265171607572412,55.762826151894735,1,Novice
220.0,1204.4498538848359,636.3755604418745,39.54111306129493,30.606335576943703,1,Novice
221.0,1138.0581126906523,652.1355681757072,54.58932433399587,11.789892687319899,1,Novice
222.0,1070.5529187697844,611.7432076538278,62.93358528390878,2.1194378185172695,1,Novice
223.0,1041.8412961696654,574.6275421161532,37.539780718687716,13.100057452672894,1,Novice
224.0,1000.3246100151873,547.1450516132599,39.83102319341389,9.33360462747468,1,Novice
225.0,971.4244842047248,562.2502975351994,26.08767649260114,47.549075899991784,0,Novice
226.0,999.4002732249332,551.6541119393935,23.9322232379223,-5.4255787035817065,1,Novice
227.0,1000.2711900180151,568.2692042531912,13.310321736913616,17.24669038817006,0,Novice
228.0,1093.126992634586,563.9088860192785,74.3664976383041,14.694365556104835,1,Novice
229.0,1072.4803284129628,571.0225739043041,17.470236152835813,13.043161660918841,1,Novice
230.0,1100.2117153101117,546.0752071412419,29.841189548945025,13.189722417694293,1,Novice
231.0,1118.1007077171143,576.4711651783261,28.21551702824513,13.065486497991943,0,Novice
232.0,1077.794737624164,602.0510391957208,38.190270424846865,29.551101105534997,1,Novice
233.0,1101.6929776324946,591.2479618045265,20.981246584370936,25.14974077487392,1,Novice
234.0,1179.3288478237716,587.4525472316078,62.182871015801226,21.981860189546442,0,Novice
235.0,1146.0147019747114,627.6422323663307,41.761556330237504,-35.56648936908782,1,Novice
236.0,1226.3230806135407,611.4771991829552,65.53530457354269,19.99658123605273,1,Novice
237.0,1238.1537947367435,659.2959926393871,39.408448266178404,-12.593989336168043,1,Novice
238.0,1215.4834569928203,676.1093547398489,22.57975530134613,25.772002718930423,1,Novice
239.0,1300.865450930177,671.6780974945704,68.39752477155375,39.574956126175245,1,Novice
240.0,1335.0469272459602,708.1832891891975,40.008017946709955,-0.4373185431425153,1,Novice
241.0,1312.0623585143442,682.776873754801,27.4083356080272,10.636987960954887,1,Novice
242.0,1290.5434421483408,689.3989838501409,18.01183795053643,5.0107382491167165,1,Novice
243.0,1298.06184506075,674.8131702233497,13.127615875155678,35.59052959594668,1,Novice
244.0,1196.0499798947594,680.2994223132251,81.72742833252661,16.583798087867883,1,Novice
245.0,1197.1377977702311,633.9260080531707,37.10893712616253,43.80548967610556,1,Novice
246.0,1163.8098344351322,644.3942175437242,27.94665260818263,21.89590338245646,1,Novice
247.0,1043.9617686102422,606.9482183987532,100.4494276226435,19.040836343930323,1,Novice
248.0,1024.8003491171264,587.9857681087831,21.566411187633335,16.13677971004727,1,Novice
249.0,1009.2252107141583,570.1716244230488,18.93024925820217,28.633201654288946,1,Novice
250.0,950.0150477101068,510.0281582108936,67.51867264562121,-13.961436637422391,1,Novice
251.0,980.9926361748667,556.5095621622365,44.686512688317514,16.422399258675167,0,Novice
252.0,1040.3078465735045,541.2506991924396,48.99715638289696,13.832559271200585,1,Novice
253.0,1070.5412085374603,559.6340433656557,28.306929397694656,27.09031378596277,1,Novice
254.0,1087.2489976318905,571.8416967541499,16.553950927607808,11.871639902099385,1,Novice
255.0,1113.643412554242,604.2700421531245,33.449785404713886,-2.3122405693778347,1,Novice
256.0,1085.4597184542292,579.1215056520507,30.218082017429914,15.122511248661652,0,Novice
257.0,1113.6992517468418,628.4253385764856,45.45478056530585,-3.0473421478057254,1,Novice
258.0,1106.0695390899966,629.3088088426173,6.144553878011319,-17.08770354312476,1,Novice
259.0,1190.0884660735035,608.4430215887745,69.25690686333594,27.118708024758217,1,Novice
260.0,1170.7036161426688,612.2602901546983,15.80569914723917,24.651026211577843,1,Novice
261.0,1201.96928272668,614.1591557457137,25.058620520375555,22.784849066559577,1,Novice
262.0,1228.475219653588,673.9500843816137,52.322200807024245,36.71547369909685,1,Novice
263.0,1244.4449654171324,659.4817444695086,17.23931580200476,3.9161351616012468,1,Novice
264.0,1249.3105238479886,682.6516600767634,18.940220029832982,-8.851902379520919,1,Novice
265.0,1315.2896336990275,691.0192377562523,53.206070588730284,13.832837053199258,1,Novice
266.0,1305.6634589955572,685.3158732996408,8.951124373500203,9.208328338234825,1,Novice
267.0,1320.0380046740133,689.538934374582,11.985639628948114,0.9617380538321889,1,Novice
268.0,1292.9661040977733,683.4397250792728,22.200369796384052,13.669180775203401,1,Novice
269.0,1262.4685457419152,670.8319055580008,26.400705187550507,4.806580896590253,0,Novice
270.0,1197.1905701963371,664.2947524904349,52.48358805757322,-15.60008805594719,1,Novice
271.0,1155.0720372477977,640.8794030206467,38.55177844741916,7.647055153437328,0,Novice
272.0,1112.1388521677327,570.5292947370954,65.93279544081963,-3.939586111730957,1,Novice
273.0,1079.43002859972,582.1628198614827,27.772862104126222,18.86080119351538,1,Novice
274.0,1005.6275712486511,564.5015735598332,60.7089968000598,4.06608736265575,1,Novice
275.0,953.1003367608587,543.6324617662232,45.21684776268046,33.52719123568419,1,Novice
276.0,978.1624786731381,570.3883561397499,29.32836269234059,41.7311011211311,0,Novice
277.0,1017.728237727579,553.8786585164411,34.297702828425415,26.32302288353177,0,Novice
278.0,1031.5014836856146,574.3004126263783,19.70584230359769,-10.850436366388667,1,Novice
279.0,1083.7421420025019,586.2147938188401,42.865660741109195,40.08659998131733,1,Novice
280.0,1089.4549622498973,564.3811008190148,18.054964351152574,41.262007506229416,1,Novice
281.0,1122.5118260501313,613.7542697900241,47.534180096748386,15.31317518846568,0,Novice
282.0,1089.472927552202,615.4310605369872,26.46513711179232,37.04876933892554,1,Novice
283.0,1129.011554508061,596.5536601938534,35.05113307401766,5.805414365888698,1,Novice
284.0,1142.0490260690844,587.8477116892001,12.541622327470622,-16.104098914159827,1,Novice
285.0,1196.4212369851587,610.9236315503317,47.25309147873009,2.3285926896401037,1,Novice
286.0,1187.7371998185813,652.5374876248579,34.008239179604736,43.82168110074594,1,Novice
287.0,1192.3403310665656,625.6224350293094,21.844671639662643,-9.851332060191229,1,Novice
288.0,1256.303981796505,668.025884197411,61.393946886270584,14.99202136552491,0,Novice
289.0,1293.028026292712,671.8378907723267,29.537088152074446,15.569064889003537,1,Novice
290.0,1360.6073933728337,686.3537190597467,55.29661183584952,6.450429267203136,1,Novice
291.0,1305.3842769579455,677.2482132989779,44.77501318713686,7.607973336048082,1,Novice
292.0,1312.4781363304214,699.8393797127484,18.943007418779256,16.204152237270044,1,Novice
293.0,1310.7382277573356,656.1714517689566,34.96206138313374,5.630627634421211,1,Novice
294.0,1235.080093232886,667.1472577729463,61.16010012892754,-8.700974952798852,1,Novice
295.0,1205.074484025224,640.1047785248726,32.31477450633805,18.58386571572427,1,Novice
296.0,1157.5151460573086,607.0565777131872,46.331495670817304,32.88944304074954,1,Novice
297.0,1131.158108646367,615.8820496476709,22.236292870143714,29.492875310890355,1,Novice
298.0,1026.4347775920298,562.7983512301319,93.92713807559747,1.5044088768364734,1,Novice
299.0,985.7282316645285,570.8475195343444,33.19577796515519,-5.853798589627932,1,Novice
300.0,934.3054446716507,534.7036106526707,50.283580915358804,10.263535297420358,1,Novice
301.0,999.0940879283355,548.9413450472571,53.06769337807107,41.1298584965944,1,Novice
302.0,1025.1777503142541,542.9471566184199,21.41084193966026,25.75996798265909,1,Novice
303.0,1061.8970874679449,560.1886097203841,32.4525738992631,26.732744613237227,1,Novice
304.0,1073.507606512041,583.8037076464958,21.051966217463573,29.83094919642491,0,Novice
305.0,1112.061564430617,590.3836803042495,31.28914149146677,22.01277604197644,1,Novice
306.0,1094.987463560465,585.2072094208129,14.273236971758175,17.010142460226312,1,Novice
307.0,1110.0436718167407,567.9986362693267,18.292282909973164,26.03844827746613,1,Novice
308.0,1114.0826740070656,602.8695447311921,28.083233952227115,5.897231596366337,1,Novice
309.0,1124.4512679230932,628.5053064255078,22.122567915223215,-8.574383522772013,1,Novice
310.0,1202.0589319186636,603.410924117972,65.25115801208068,27.04994891040539,1,Novice
311.0,1230.485725994336,634.3693612472724,33.623872004605644,35.62896842915376,1,Novice
312.0,1238.370291183141,642.053583165948,8.80776510901948,-3.6371989892671905,1,Novice
313.0,1275.127563211202,669.8308376349121,36.85797965404794,28.698691373598336,1,Novice
314.0,1267.0502682013814,658.0234346672221,11.444683223704153,43.012761889803166,1,Novice
315.0,1280.7939512958155,693.0070684229241,30.06918375483663,14.962563304047984,1,Novice
316.0,1321.4494282355947,700.4154508604711,33.05996428834729,1.3666302543042281,1,Novice
317.0,1307.6403781078525,671.4880567093702,25.64351299245741,17.050311225445927,0,Novice
318.0,1273.025170706191,698.4375782233908,35.09520120627052,5.824433863321644,0,Novice
319.0,1230.3074287079983,662.2946820909036,44.765089414089886,4.721164834059971,0,Novice
320.0,1171.8203236618356,645.3853287273446,48.70592695172661,22.21973445452571,0,Novice
321.0,1137.5129754330849,636.7474034204122,28.302456669024696,-11.728824583831592,1,Novice
322.0,1115.4711541241363,592.0687048548016,39.85596460963755,-9.06548204153712,0,Novice
323.0,1050.80005278638,571.18214015935,54.368225620577306,15.321514672899047,1,Novice
